location,target_end_date,target_type,true_value,location_name,population
FI,2021-06-12,Cases,616,Finland,5511303
FI,2021-06-19,Cases,495,Finland,5511303
FI,2021-06-26,Cases,720,Finland,5511303
FI,2021-07-03,Cases,1383,Finland,5511303
FI,2021-07-10,Cases,1572,Finland,5511303
FI,2021-07-17,Cases,2032,Finland,5511303
FI,2021-07-24,Cases,2636,Finland,5511303
FI,2021-07-31,Cases,4190,Finland,5511303
FI,2021-08-07,Cases,4083,Finland,5511303
FI,2021-08-14,Cases,6111,Finland,5511303
FI,2021-08-21,Cases,4547,Finland,5511303
FI,2021-08-28,Cases,3931,Finland,5511303
FI,2021-09-04,Cases,3718,Finland,5511303
FI,2021-09-11,Cases,3470,Finland,5511303
FI,2021-09-18,Cases,3544,Finland,5511303
FI,2021-09-25,Cases,2372,Finland,5511303
FI,2021-10-02,Cases,3536,Finland,5511303
FI,2021-10-09,Cases,3565,Finland,5511303
FI,2021-10-16,Cases,4218,Finland,5511303
FI,2021-10-23,Cases,3259,Finland,5511303
FR,2020-01-25,Cases,1,France,67118648
FR,2020-02-01,Cases,3,France,67118648
FR,2020-02-08,Cases,5,France,67118648
FR,2020-02-15,Cases,1,France,67118648
FR,2020-02-22,Cases,0,France,67118648
FR,2020-02-29,Cases,88,France,67118648
FR,2020-03-07,Cases,838,France,67118648
FR,2020-03-14,Cases,3531,France,67118648
FR,2020-03-21,Cases,9813,France,67118648
FR,2020-03-28,Cases,22880,France,67118648
FR,2020-04-04,Cases,9321,France,67118648
FR,2020-04-11,Cases,10489,France,67118648
FR,2020-04-18,Cases,92711,France,67118648
FR,2020-04-25,Cases,10612,France,67118648
FR,2020-05-02,Cases,8342,France,67118648
FR,2020-05-09,Cases,7495,France,67118648
FR,2020-05-16,Cases,3008,France,67118648
FR,2020-05-23,Cases,2829,France,67118648
FR,2020-05-30,Cases,5639,France,67118648
FR,2020-06-06,Cases,1722,France,67118648
FR,2020-06-13,Cases,2713,France,67118648
FR,2020-06-20,Cases,2492,France,67118648
FR,2020-06-27,Cases,1986,France,67118648
FR,2020-07-04,Cases,1473,France,67118648
FR,2020-07-11,Cases,2575,France,67118648
FR,2020-07-18,Cases,2947,France,67118648
FR,2020-07-25,Cases,5037,France,67118648
FR,2020-08-01,Cases,6582,France,67118648
FR,2020-08-08,Cases,9467,France,67118648
FR,2020-08-15,Cases,16769,France,67118648
FR,2020-08-22,Cases,21758,France,67118648
FR,2020-08-29,Cases,33136,France,67118648
FR,2020-09-05,Cases,43748,France,67118648
FR,2020-09-12,Cases,54257,France,67118648
FR,2020-09-19,Cases,66058,France,67118648
FR,2020-09-26,Cases,83360,France,67118648
FR,2020-10-03,Cases,76642,France,67118648
FR,2020-10-10,Cases,110825,France,67118648
FR,2020-10-17,Cases,146685,France,67118648
FR,2020-10-24,Cases,217868,France,67118648
FR,2020-10-31,Cases,278983,France,67118648
FR,2020-11-07,Cases,379511,France,67118648
FR,2020-11-14,Cases,204033,France,67118648
FR,2020-11-21,Cases,171052,France,67118648
FR,2020-11-28,Cases,80452,France,67118648
FR,2020-12-05,Cases,72150,France,67118648
FR,2020-12-12,Cases,82851,France,67118648
FR,2020-12-19,Cases,94099,France,67118648
FR,2020-12-26,Cases,89549,France,67118648
FR,2021-01-02,Cases,91016,France,67118648
FR,2021-01-09,Cases,122716,France,67118648
FR,2021-01-16,Cases,125412,France,67118648
FR,2021-01-23,Cases,138788,France,67118648
FR,2021-01-30,Cases,140954,France,67118648
FR,2021-02-06,Cases,135999,France,67118648
FR,2021-02-13,Cases,128532,France,67118648
FR,2021-02-20,Cases,130902,France,67118648
FR,2021-02-27,Cases,149767,France,67118648
FR,2021-03-06,Cases,143708,France,67118648
FR,2021-03-13,Cases,161662,France,67118648
FR,2021-03-20,Cases,205091,France,67118648
FR,2021-03-27,Cases,254568,France,67118648
FR,2021-04-03,Cases,229985,France,67118648
FR,2021-04-10,Cases,196477,France,67118648
FR,2021-04-17,Cases,317923,France,67118648
FR,2021-04-24,Cases,210197,France,67118648
FR,2021-05-01,Cases,165210,France,67118648
FR,2021-05-08,Cases,120870,France,67118648
FR,2021-05-15,Cases,93546,France,67118648
FR,2021-05-22,Cases,-272773,France,67118648
FR,2021-05-29,Cases,61415,France,67118648
FR,2021-06-05,Cases,47597,France,67118648
FR,2021-06-12,Cases,27654,France,67118648
